0.461542,0.409634,0.254081,0.331329,4,3
0.226805,0.422430,0.254081,0.331329,3,3
0.416548,0.459577,0.254081,0.331329,0,3
0.461542,0.409634,0.581853,0.298090,4,4
0.461542,0.409634,0.561208,0.358404,4,4
0.416548,0.459577,0.561208,0.358404,0,4
0.461542,0.409634,0.484672,0.294560,4,4
0.324967,0.313971,0.484672,0.294560,4,4
0.461542,0.409634,0.351719,0.221787,4,4
0.484672,0.294560,0.351719,0.221787,4,4
0.324967,0.313971,0.351719,0.221787,4,4
0.484672,0.294560,0.487639,0.222398,4,4
0.351719,0.221787,0.487639,0.222398,4,4
0.461542,0.409634,0.487639,0.222398,4,4
0.324967,0.313971,0.487639,0.222398,4,4
0.484672,0.294560,0.411272,0.284655,4,4
0.351719,0.221787,0.411272,0.284655,4,4
0.487639,0.222398,0.411272,0.284655,4,4
0.461542,0.409634,0.411272,0.284655,4,4
0.324967,0.313971,0.411272,0.284655,4,4
0.484672,0.294560,0.404583,0.196875,4,4
0.351719,0.221787,0.404583,0.196875,4,4
0.487639,0.222398,0.404583,0.196875,4,4
0.411272,0.284655,0.404583,0.196875,4,4
0.461542,0.409634,0.404583,0.196875,4,4
0.324967,0.313971,0.404583,0.196875,4,4
0.430809,0.555324,0.311898,0.768376,0,5
0.430809,0.555324,0.743076,0.550656,0,0
0.344022,0.520852,0.436791,0.687468,0,0
0.430809,0.555324,0.436791,0.687468,0,0
0.436791,0.687468,0.278719,0.718881,0,0
0.430809,0.555324,0.278719,0.718881,0,0
0.344022,0.520852,0.278719,0.718881,0,0
0.461542,0.409634,0.299693,0.379984,4,5
0.304333,0.491246,0.299693,0.379984,5,5
0.416548,0.459577,0.299693,0.379984,0,5
0.317544,0.242631,0.440512,0.217428,4,4
0.461542,0.409634,0.440512,0.217428,4,4
0.317544,0.242631,0.221254,0.044773,4,4
1.000000,0.775786,0.819493,0.695236,6,6
0.819493,0.695236,0.595322,0.611730,6,1
0.430809,0.555324,0.595322,0.611730,0,1
0.416548,0.459577,0.595322,0.611730,0,1
0.461542,0.409634,0.595322,0.611730,4,1
0.304333,0.491246,0.317797,0.578528,5,5
0.461542,0.409634,0.317797,0.578528,4,5
0.317797,0.578528,0.122474,0.650884,5,5
0.344022,0.520852,0.122474,0.650884,0,5
0.317797,0.578528,0.262425,0.550157,5,5
0.304333,0.491246,0.262425,0.550157,5,5
0.461542,0.409634,0.262425,0.550157,4,5
0.262425,0.550157,0.120452,0.750110,5,5
0.311898,0.768376,0.120452,0.750110,5,5
0.262425,0.550157,0.022108,0.625011,5,5
0.262425,0.550157,0.224526,0.700617,5,5
0.317797,0.578528,0.224526,0.700617,5,5
0.304333,0.491246,0.224526,0.700617,5,5
0.262425,0.550157,0.397831,0.625071,5,5
0.317797,0.578528,0.397831,0.625071,5,5
0.311898,0.768376,0.397831,0.625071,5,5
0.224526,0.700617,0.397831,0.625071,5,5
0.304333,0.491246,0.397831,0.625071,5,5
0.461542,0.409634,0.397831,0.625071,4,5
0.153378,0.553725,0.397831,0.625071,3,5
0.430809,0.555324,0.397831,0.625071,0,5
0.436791,0.687468,0.397831,0.625071,0,5
0.595322,0.611730,0.397831,0.625071,1,5
0.317797,0.578528,0.259982,0.802807,5,5
0.397831,0.625071,0.259982,0.802807,5,5
0.397831,0.625071,0.428902,0.798501,5,1
0.436791,0.687468,0.428902,0.798501,0,1
0.595322,0.611730,0.428902,0.798501,1,1
0.397831,0.625071,0.541335,0.613128,5,1
0.595322,0.611730,0.541335,0.613128,1,1
0.416548,0.459577,0.541335,0.613128,0,1
0.428902,0.798501,0.541335,0.613128,1,1
0.461542,0.409634,0.541335,0.613128,4,1
0.541335,0.613128,0.505042,0.813398,1,1
0.397831,0.625071,0.505042,0.813398,5,1
0.595322,0.611730,0.505042,0.813398,1,1
0.428902,0.798501,0.505042,0.813398,1,1
0.595322,0.611730,0.688210,0.758332,1,1
0.541335,0.613128,0.688210,0.758332,1,1
0.505042,0.813398,0.688210,0.758332,1,1
0.595322,0.611730,0.476963,0.769413,1,1
0.541335,0.613128,0.476963,0.769413,1,1
0.688210,0.758332,0.476963,0.769413,1,1
0.505042,0.813398,0.476963,0.769413,1,1
0.428902,0.798501,0.476963,0.769413,1,1
0.397831,0.625071,0.476963,0.769413,5,1
0.397831,0.625071,0.535430,0.748887,5,1
0.541335,0.613128,0.535430,0.748887,1,1
0.505042,0.813398,0.535430,0.748887,1,1
0.595322,0.611730,0.535430,0.748887,1,1
0.428902,0.798501,0.535430,0.748887,1,1
0.436791,0.687468,0.535430,0.748887,0,1
0.476963,0.769413,0.535430,0.748887,1,1
0.688210,0.758332,0.535430,0.748887,1,1
0.505042,0.813398,0.588319,0.743939,1,1
0.595322,0.611730,0.588319,0.743939,1,1
0.535430,0.748887,0.588319,0.743939,1,1
0.428902,0.798501,0.588319,0.743939,1,1
0.541335,0.613128,0.588319,0.743939,1,1
0.476963,0.769413,0.588319,0.743939,1,1
0.688210,0.758332,0.588319,0.743939,1,1
0.397831,0.625071,0.588319,0.743939,5,1
0.397831,0.625071,0.519794,0.637604,5,1
0.535430,0.748887,0.519794,0.637604,1,1
0.595322,0.611730,0.519794,0.637604,1,1
0.588319,0.743939,0.519794,0.637604,1,1
0.541335,0.613128,0.519794,0.637604,1,1
0.476963,0.769413,0.519794,0.637604,1,1
0.688210,0.758332,0.519794,0.637604,1,1
0.505042,0.813398,0.519794,0.637604,1,1
0.428902,0.798501,0.519794,0.637604,1,1
0.461542,0.409634,0.519794,0.637604,4,1
0.588319,0.743939,0.562051,0.797572,1,1
0.519794,0.637604,0.562051,0.797572,1,1
0.595322,0.611730,0.562051,0.797572,1,1
0.535430,0.748887,0.562051,0.797572,1,1
0.541335,0.613128,0.562051,0.797572,1,1
0.476963,0.769413,0.562051,0.797572,1,1
0.688210,0.758332,0.562051,0.797572,1,1
0.505042,0.813398,0.562051,0.797572,1,1
0.428902,0.798501,0.562051,0.797572,1,1
0.397831,0.625071,0.562051,0.797572,5,1
0.519794,0.637604,0.656082,0.807535,1,1
0.541335,0.613128,0.656082,0.807535,1,1
0.505042,0.813398,0.656082,0.807535,1,1
0.535430,0.748887,0.656082,0.807535,1,1
0.562051,0.797572,0.656082,0.807535,1,1
0.595322,0.611730,0.656082,0.807535,1,1
0.588319,0.743939,0.656082,0.807535,1,1
0.476963,0.769413,0.656082,0.807535,1,1
0.688210,0.758332,0.656082,0.807535,1,1
0.428902,0.798501,0.450821,1.000000,1,1
0.430809,0.555324,0.553709,0.496152,0,0
0.461542,0.409634,0.553709,0.496152,4,0
0.344022,0.520852,0.553709,0.496152,0,0
0.416548,0.459577,0.553709,0.496152,0,0
0.595322,0.611730,0.553709,0.496152,1,0
0.436791,0.687468,0.553709,0.496152,0,0
0.430809,0.555324,0.535565,0.538517,0,0
0.553709,0.496152,0.535565,0.538517,0,0
0.461542,0.409634,0.535565,0.538517,4,0
0.344022,0.520852,0.535565,0.538517,0,0
0.416548,0.459577,0.535565,0.538517,0,0
0.595322,0.611730,0.535565,0.538517,1,0
0.436791,0.687468,0.535565,0.538517,0,0
0.430809,0.555324,0.486311,0.515038,0,0
0.535565,0.538517,0.486311,0.515038,0,0
0.553709,0.496152,0.486311,0.515038,0,0
0.461542,0.409634,0.486311,0.515038,4,0
0.344022,0.520852,0.486311,0.515038,0,0
0.416548,0.459577,0.486311,0.515038,0,0
0.436791,0.687468,0.486311,0.515038,0,0
0.541335,0.613128,0.486311,0.515038,1,0
0.416548,0.459577,0.609885,0.507381,0,0
0.535565,0.538517,0.609885,0.507381,0,0
0.553709,0.496152,0.609885,0.507381,0,0
0.486311,0.515038,0.609885,0.507381,0,0
0.461542,0.409634,0.609885,0.507381,4,0
0.595322,0.611730,0.609885,0.507381,1,0
0.436791,0.687468,0.609885,0.507381,0,0
0.430809,0.555324,0.609885,0.507381,0,0
0.304333,0.491246,0.359894,0.358648,5,5
0.416548,0.459577,0.359894,0.358648,0,5
0.461542,0.409634,0.359894,0.358648,4,5
0.595322,0.611730,0.823407,0.639316,1,1
0.595322,0.611730,0.837134,0.566841,1,1
0.823407,0.639316,0.837134,0.566841,1,1
0.535565,0.538517,0.652915,0.637264,0,0
0.553709,0.496152,0.652915,0.637264,0,0
0.430809,0.555324,0.652915,0.637264,0,0
0.595322,0.611730,0.652915,0.637264,1,0
0.436791,0.687468,0.652915,0.637264,0,0
0.486311,0.515038,0.652915,0.637264,0,0
0.609885,0.507381,0.652915,0.637264,0,0
0.519794,0.637604,0.724093,0.723054,1,1
0.562051,0.797572,0.724093,0.723054,1,1
0.656082,0.807535,0.724093,0.723054,1,1
0.588319,0.743939,0.724093,0.723054,1,1
0.535430,0.748887,0.724093,0.723054,1,1
0.595322,0.611730,0.724093,0.723054,1,1
0.541335,0.613128,0.724093,0.723054,1,1
